source,target,weight
year,angry,1
quirky,energetic,1
quirky,funny,1
clever,charismatic,1
gene,enjoyable,1
total,loon,1
guy,total,1
fact,total,1
character,total,1
whole,loon,1
whole,guy,1
whole,fact,1
whole,character,1
tone,total,1
tone,whole,1
willie,odd,1
scene,odd,1
definite,issues,1
psycho,definite,1
major,issues,1
story,enjoyable,1
wilder,enjoyable,1
someone,weird,1
version,enjoyable,1
golden,egg,1
golden,chocolate,1
goose,golden,1
movie,golden,1
first,egg,1
first,chocolate,1
first,goose,1
first,movie,1
first,way,1
first,movie,1
willie,first,1
background,first,1
lot,first,1
enjoyable,departures,1
similarities,enjoyable,1
major,psycho,1
someone,little,1
clever,energetic,1
feelings,good,1
feelings,first,1
mix,good,1
mix,golden,1
mix,first,1
part,entertaining,1
part,funny,1
part,laugh-out-loud,1
box,entertaining,1
box,funny,1
box,laugh-out-loud,1
influence,entertaining,1
influence,funny,1
influence,laugh-out-loud,1
creative,part,1
creative,box,1
feelings,golden,1
first,part,1
someone,eccentric,1
first,movie,1
many,kids,1
many,book,1
many,stuff,1
many,similarities,1
many,fun,1
characters,good,1
tickets,good,1
golden,characters,1
golden,tickets,1
movie,good,1
movie,golden,1
part,good,1
part,golden,1
first,characters,1
first,tickets,1
version,geese,1
TRUE,book,1
TRUE,room,1
quirky,wonka,1
clever,wonka,1
clever,willy,1
wilder,quirky,1
wilder,clever,1
gene,quirky,1
gene,clever,1
example,quirky,1
example,clever,1
much,cgi,1
version,much,1
extravagant,hours/day/weeks,1
extravagant,pieces,1
extravagant,set,1
full,hours/day/weeks,1
full,pieces,1
quirky,willy,1
johnny,brilliant,1
TRUE,squirrels,1
johnny,frightening,1
clever,funny,1
frightening,list,1
frightening,quirky,1
frightening,clever,1
brilliant,list,1
brilliant,quirky,1
brilliant,clever,1
depp,charismatic,1
depp,energetic,1
depp,funny,1
depp,frightening,1
depp,brilliant,1
johnny,charismatic,1
johnny,energetic,1
johnny,funny,1
full,set,1
version,extravagant,1
version,full,1
example,extravagant,1
new,compare,1
new,film,1
weird,duck,1
wonka,weird,1
willie,weird,1
movie,weird,1
much,opinion,1
squirrels,real,1
way,real,1
sequence,real,1
effects,real,1
computer,real,1
nut,squirrels,1
nut,room,1
book,nut,1
new,version,1
film,original,1
compare,original,1
remaking,TRUE,1
example,full,1
films,unfair,1
films,better,1
TRUE,book,1
fan,TRUE,1
version,TRUE,1
burton,TRUE,1
original,version,1
wonke,great,1
willy,great,1
retelling,great,1
faith,great,1
burton,great,1
tim,great,1
word-for-word,oh-so-close,1
word-for-word,first,1
parts,oh-so-close,1
bizarre,mystery,1
right,wonka,1
right,role,1
right,mystery,1
right,kind,1
acting,bizarre,1
acting,right,1
depp,bizarre,1
depp,right,1
wish,round,1
wish,look,1
wish,candies,1
wish,square,1
wish,highlights,1
wish,book,1
wish,burton,1
kind,bizarre,1
bizarre,role,1
story,wish,1
bizarre,wonka,1
great,story,1
hilarious,loompas,1
hilarious,oompa,1
hilarious,turn,1
roy,hilarious,1
deep,hilarious,1
characters,hilarious,1
parents,hilarious,1
children,hilarious,1
amazing,actor,1
amazing,child,1
hoped,amazing,1
charlie,amazing,1
highmore,amazing,1
freddie,amazing,1
sense,wish,1
tour,wish,1
unique,movie,1
futuristic,par,1
futuristic,television,1
futuristic,stuff,1
movie,futuristic,1
visuals,futuristic,1
age-old,movie,1
age-old,fantastic,1
age-old,make,1
age-old,story,1
ingenious,movie,1
ingenious,fantastic,1
ingenious,make,1
ingenious,story,1
dahl,age-old,1
dahl,ingenious,1
characters,age-old,1
futuristic,room,1
futuristic,book,1
factory,wish,1
futuristic,factory,1
thing,wish,1
bad,round,1
bad,look,1
bad,candies,1
bad,square,1
bad,highlights,1
bad,book,1
bad,burton,1
bad,sense,1
bad,story,1
bad,tour,1
bad,factory,1
bad,thing,1
futuristic,wonderland,1
futuristic,wonka,1
great,bit,1
great,humour,1
story,fair,1
beautiful,scissorhands,1
beautiful,music,1
soundtrack,beautiful,1
cult,classic,1
original,cult,1
songs,classic,1
songs,original,1
loompa,classic,1
loompa,original,1
oompa,classic,1
oompa,original,1
wonka,classic,1
wonka,original,1
wise,classic,1
wise,original,1
gone,classic,1
beautiful,edward,1
tim,perfect,1
story,insightful,1
tim,new,1
acting,good,1
best,scissorhands,1
best,edward,1
best,film,1
burton,best,1
enjoyable,movie,1
magic,enjoyable,1
depp,enjoyable,1
johnny,enjoyable,1
new,adaptation,1
director,new,1
perfect,adaptation,1
perfect,director,1
burton,new,1
burton,perfect,1
gone,original,1
loud,scenes,1
amazing,wonka,1
depp,amazing,1
kids,great,1
kids,littler,1
mature,great,1
mature,littler,1
great,movie,1
overall,movie,1
major,back-story,1
major,wonka,1
major,addition,1
major,movie,1
major,criticism,1
humour,insightful,1
bit,insightful,1
fair,humour,1
fair,bit,1
littler,ones,1
littler,use,1
littler,colour,1
sets,special,1
johnny,amazing,1
visuals,dreamy,1
visuals,dark,1
effects,fantastic,1
special,effects,1
sets,fantastic,1
different,reasons,1
littler,joy,1
original,reasons,1
great,reasons,1
great,joy,1
great,colour,1
great,use,1
ones,great,1
characters,ingenious,1
unique,fantastic,1
parts,first,1
anxious,film,1
wonderful,story,1
wonderful,children,1
dahl,wonderful,1
roald,wonderful,1
depp,wonderful,1
johnny,wonderful,1
burton,wonderful,1
tim,wonderful,1
fan,wonderful,1
huge,wonderful,1
book,8-80,1
yeah,8-80,1
modern,book,1
modern,lyrics,1
modern,correct,1
anxious,anticipation,1
anxious,year,1
great,book,1
anxious,fear,1
biggest,story,1
biggest,fear,1
year,cinematic,1
year,much,1
year,biggest,1
film,cinematic,1
film,much,1
film,biggest,1
anticipation,cinematic,1
anticipation,much,1
anticipation,biggest,1
anxious,geniuses,1
anxious,faith,1
anxious,matter,1
anxious,story,1
modern,take,1
great,lyrics,1
unique,make,1
illustrations,first,1
oh-so-close,chocolate,1
oh-so-close,art-deco,1
oh-so-close,book,1
oh-so-close,edition,1
oh-so-close,illustrations,1
name,first,1
name,oh-so-close,1
correct,first,1
correct,oh-so-close,1
bars,first,1
bars,oh-so-close,1
chocolate,first,1
chocolate,oh-so-close,1
scenes,first,1
scenes,oh-so-close,1
oh-so-close,factory,1
first,edition,1
great,correct,1
first,book,1
great,take,1
songs,modern,1
songs,great,1
oompah-loompah,book,1
oompah-loompah,lyrics,1
oompah-loompah,correct,1
oompah-loompah,take,1
oompah-loompah,songs,1
semi-twisted,wonka,1
hilarious,wonka,1
depp,semi-twisted,1
depp,hilarious,1
first,factory,1
first,chocolate,1
first,art-deco,1
biggest,matter,1
biggest,faith,1
biggest,geniuses,1
quirky,make,1
quirky,dahl,1
quirky,characters,1
quirky,limb,1
quirky,eagerness,1
quirky,depp,1
quirky,twist,1
stories,age-old,1
stories,ingenious,1
stories,unique,1
stories,quirky,1
fairy-tale,movie,1
fairy-tale,fantastic,1
fairy-tale,make,1
fairy-tale,story,1
fairy-tale,dahl,1
quirky,story,1
quirky,fantastic,1
fear,much,1
quirky,movie,1
unique,story,1
unique,dahl,1
unique,characters,1
limb,age-old,1
limb,ingenious,1
limb,unique,1
eagerness,age-old,1
eagerness,ingenious,1
eagerness,unique,1
depp,age-old,1
depp,ingenious,1
depp,unique,1
twist,age-old,1
twist,ingenious,1
twist,unique,1
fairy-tale,characters,1
fairy-tale,limb,1
fairy-tale,eagerness,1
fairy-tale,depp,1
depp,creative,1
depp,much,1
burton,creative,1
burton,much,1
however,creative,1
however,much,1
cinematic,geniuses,1
faith,cinematic,1
much,geniuses,1
much,faith,1
matter,cinematic,1
matter,much,1
story,cinematic,1
story,much,1
fear,cinematic,1
dahl,much,1
dahl,creative,1
trio,much,1
penchant,fairy-tale,1
fairy-tale,twist,1
fairy-tale,stories,1
penchant,age-old,1
penchant,ingenious,1
penchant,unique,1
penchant,quirky,1
burton,age-old,1
trio,creative,1
burton,ingenious,1
burton,unique,1
burton,quirky,1
burton,fairy-tale,1
creative,power,1
much,power,1
audio,experience,1
job,opinion.but,1
movie,whole,1
stunning,sound,1
visuals,stunning,1
brief,collaboration,1
brief,burton-depp,1
brief,scissors,1
brief,pair,1
brief,wonka,1
brief,image,1
film,brief,1
images,brief,1
burton-like,brief,1
plenty,brief,1
cameos,brief,1
famous,collaboration,1
famous,burton-depp,1
famous,scissors,1
stunning,movie,1
acting,first,1
famous,wonka,1
first,rate,1
kids,good,1
nasty,characters,1
nasty,reality,1
nasty,job,1
nasty,kids,1
usual,neverland,1
usual,finding,1
usual,performance,1
wonderful,neverland,1
wonderful,finding,1
wonderful,performance,1
highmore,usual,1
highmore,wonderful,1
freddie,usual,1
freddie,wonderful,1
famous,pair,1
famous,image,1
kids,nasty,1
much,hitchcock,1
quirky,tim,1
quirky,quirkiness,1
quirky,master,1
quirky,world,1
new,families,1
new,kids,1
new,generation,1
whole,families,1
whole,kids,1
whole,generation,1
world,new,1
world,whole,1
quirky,families,1
quirky,kids,1
quirky,generation,1
quirky,burton,1
much,cameos,1
famous,film,1
much,plenty,1
famous,images,1
famous,burton-like,1
famous,plenty,1
famous,cameos,1
hitchcock,brief,1
hitchcock,famous,1
much,collaboration,1
much,burton-depp,1
much,scissors,1
much,pair,1
much,wonka,1
much,image,1
much,film,1
much,images,1
much,burton-like,1
kids,broad,1
good,job,1
negative,reviewers,1
video,games,1
teavee,video,1
mike,video,1
little,anyone,1
little,clone,1
obnoxious,anyone,1
obnoxious,clone,1
mom,little,1
mom,obnoxious,1
cheerleader,little,1
cheerleader,obnoxious,1
pushy,anyone,1
pushy,clone,1
pushy,mom,1
pushy,cheerleader,1
little,winn-dixie,1
television,video,1
video,kids,1
little,actress,1
entire,cast,1
movie,faithful,1
book,faithful,1
anything,faithful,1
chapter,faithful,1
home,faithful,1
go,faithful,1
children,faithful,1
chapters,faithful,1
inclusion,faithful,1
version,faithful,1
wilder,faithful,1
gene,faithful,1
entire,job,1
entire,terrific,1
entire,everyone,1
little,samantha,1
versatile,winn-dixie,1
good,reality,1
modern,quality,1
book,timeless,1
book,modern,1
classic,story,1
classic,quality,1
classic,life,1
classic,book,1
characters,nasty,1
broad,parents,1
broad,characters,1
reality,nasty,1
reality,broad,1
job,nasty,1
job,broad,1
good,parents,1
good,characters,1
modern,life,1
modern,story,1
versatile,samantha,1
life,timeless,1
versatile,actress,1
robb,little,1
robb,versatile,1
annasophia,little,1
annasophia,versatile,1
pyle,little,1
pyle,versatile,1
missi,little,1
missi,versatile,1
life,little,1
life,versatile,1
beauregarde,little,1
beauregarde,versatile,1
timeless,story,1
timeless,quality,1
quirky,world,1
dahl,new,1
dahl,whole,1
open,forth,1
original,please,1
original,protestations,1
film,original,1
ones,quick,1
little,line,1
little,hollyweird,1
little,protest,1
little,ones,1
quick,ones,1
movies,little,1
guidance,little,1
parental,line,1
parental,hollyweird,1
parental,protest,1
parental,ones,1
open,mind,1
charlie,great,1
parental,guidance,1
chocolate,great,1
wonka,unusual,1
wonka,many,1
children,unusual,1
children,many,1
golden,ticket,1
good,family,1
nothing,good,1
poor,shack,1
poor,family,1
charlie,poor,1
first,friends,1
reluctant,friends,1
great,film,1
great,summer,1
factory,great,1
parental,movies,1
big,line,1
dahl,quirky,1
times,old,1
many,banter,1
many,expression,1
many,jokes,1
many,times,1
film,old,1
film,facial,1
film,many,1
older,enjoyed,1
older,rendition,1
original,enjoyed,1
original,rendition,1
clear,enjoyed,1
clear,rendition,1
serious,grip,1
serious,people,1
times,facial,1
jokes,facial,1
big,hollyweird,1
jokes,old,1
big,protest,1
big,ones,1
big,movies,1
big,guidance,1
scenes,briefly,1
two,briefly,1
parental,time,1
parental,children,1
parental,advisories,1
outstanding,job,1
cast,outstanding,1
banter,old,1
expression,old,1
facial,banter,1
facial,expression,1
factory,many,1
factory,unusual,1
many,things,1
timeless,families,1
timeless,generation,1
timeless,world,1
timeless,dahl,1
timeless,roald,1
timeless,classic,1
timeless,children,1
different,everybody,1
different,trial,1
different,mr.,1
different,michael,1
different,depp,1
different,johnny,1
different,movie,1
different,burton,1
different,tim,1
timeless,kids,1
children,faithful,1
unusual,things,1
children,quirky,1
roald,new,1
roald,whole,1
roald,quirky,1
faithful,families,1
faithful,kids,1
faithful,generation,1
faithful,world,1
faithful,dahl,1
faithful,roald,1
classic,new,1
classic,whole,1
classic,quirky,1
classic,faithful,1
children,new,1
children,whole,1
different,doubt,1
different,version,1
book,different,1
first,different,1
elfman,great,1
danny,momentous,1
danny,great,1
good,film,1
good,job,1
burton,good,1
wilder,original,1
gene,original,1
wonka,original,1
depp,original,1
johnny,original,1
acting,good,1
better,list,1
better,films,1
film,better,1
elfman,momentous,1
great,job,1
great,score,1
movie,little,1
pure,anyone,1
pure,fans,1
pure,wonka,1
pure,imagination,1
movie,pure,1
movie,scary,1
children,scary,1
job,momentous,1
children,little,1
little,movie,1
little,children,1
ages,scary,1
film,scary,1
momentous,score,1
faithful,book,1
faithful,movie,1
roald,many,1
advantage,imaginative,1
advantage,innovative,1
predictable,loud,1
predictable,routine,1
predictable,dance,1
predictable,song,1
predictable,people,1
predictable,loompa,1
predictable,oompa,1
predictable,performance,1
predictable,children,1
predictable,pieces,1
predictable,set,1
predictable,splendour,1
predictable,room,1
predictable,audience,1
advantage,spectacular,1
advantage,little,1
narrative,loud,1
advantage,hilarious,1
innovative,loompa,1
innovative,oompa,1
innovative,performance,1
innovative,children,1
innovative,pieces,1
innovative,set,1
innovative,splendour,1
innovative,room,1
audience,spontaneous,1
audience,hilarious,1
audience,little,1
audience,imaginative,1
audience,spectacular,1
audience,innovative,1
advantage,spontaneous,1
predictable,advantage,1
narrative,routine,1
character,american,1
issues,corporate,1
number,corporate,1
wonka,corporate,1
american,boy,1
american,wonka,1
american,television,1
american,go-getter,1
brat,american,1
english,american,1
glutton,american,1
german,boy,1
german,wonka,1
german,television,1
german,go-getter,1
german,brat,1
german,english,1
chocolateer,corporate,1
people,corporate,1
narrative,dance,1
nobody,corporate,1
narrative,song,1
narrative,people,1
narrative,loompa,1
narrative,oompa,1
narrative,performance,1
narrative,children,1
narrative,pieces,1
narrative,set,1
narrative,splendour,1
narrative,room,1
narrative,audience,1
narrative,advantage,1
corporate,espionage,1
recipe,corporate,1
secret,corporate,1
innovative,people,1
innovative,song,1
innovative,dance,1
oompa,spontaneous,1
little,loud,1
little,routine,1
little,dance,1
little,song,1
little,people,1
little,loompa,1
little,oompa,1
performance,spontaneous,1
performance,hilarious,1
performance,little,1
children,spontaneous,1
children,hilarious,1
children,little,1
pieces,spontaneous,1
pieces,hilarious,1
oompa,hilarious,1
loompa,hilarious,1
innovative,routine,1
loompa,spontaneous,1
side-splitting,theme,1
side-splitting,excursion,1
side-splitting,factory,1
side-splitting,zaniness,1
end,side-splitting,1
spontaneous,loud,1
spontaneous,routine,1
spontaneous,dance,1
spontaneous,song,1
hilarious,loud,1
hilarious,routine,1
hilarious,dance,1
hilarious,song,1
people,spontaneous,1
people,hilarious,1
pieces,little,1
set,spontaneous,1
set,hilarious,1
set,little,1
spectacular,song,1
spectacular,people,1
spectacular,loompa,1
spectacular,oompa,1
spectacular,performance,1
spectacular,children,1
spectacular,pieces,1
spectacular,set,1
spectacular,splendour,1
